dcgan_1582809269,1582809347.494, 0, 66, 0.335, 10.169
dcgan_1582809269,1582809348.504, 0, 67, 0.211, 8.249
dcgan_1582809269,1582809349.706, 0, 68, 0.183, 7.243
dcgan_1582809269,1582809351.207, 0, 69, 0.533, 17.422
dcgan_1582809269,1582809352.196, 0, 70, 0.796, 16.039
dcgan_1582809269,1582809353.474, 0, 71, 0.172, 9.667
dcgan_1582809269,1582809355.058, 0, 72, 0.992, 21.076
dcgan_1582809269,1582809356.595, 0, 73, 0.975, 19.92
dcgan_1582809269,1582809358.413, 0, 74, 0.274, 13.238
dcgan_1582809269,1582809359.652, 0, 75, 0.178, 5.359
dcgan_1582809269,1582809361.059, 0, 76, 2.124, 23.524
dcgan_1582809269,1582809362.175, 0, 77, 2.352, 21.461
dcgan_1582809269,1582809363.502, 0, 78, 1.393, 13.792
dcgan_1582809269,1582809365.004, 0, 79, 0.163, 4.995
dcgan_1582809269,1582809366.323, 0, 80, 2.194, 14.709
dcgan_1582809269,1582809367.796, 0, 81, 0.803, 15.168
dcgan_1582809269,1582809369.052, 0, 82, 1.032, 10.222
dcgan_1582809269,1582809370.123, 0, 83, 0.444, 3.794
dcgan_1582809269,1582809371.698, 0, 84, 1.673, 15.164
dcgan_1582809269,1582809372.823, 0, 85, 0.905, 16.721
dcgan_1582809269,1582809374.03, 0, 86, 1.15, 12.995
dcgan_1582809269,1582809375.306, 0, 87, 0.443, 6.65
dcgan_1582809269,1582809376.394, 0, 88, 0.608, 8.177
dcgan_1582809269,1582809377.321, 0, 89, 0.304, 7.729
dcgan_1582809269,1582809378.375, 0, 90, 0.307, 7.99
dcgan_1582809269,1582809379.625, 0, 91, 0.491, 7.033
dcgan_1582809269,1582809380.969, 0, 92, 0.538, 8.53
dcgan_1582809269,1582809382.325, 0, 93, 0.524, 6.33
dcgan_1582809269,1582809383.382, 0, 94, 0.74, 10.051
dcgan_1582809269,1582809384.636, 0, 95, 0.8, 5.737
dcgan_1582809269,1582809385.786, 0, 96, 1.059, 11.118
dcgan_1582809269,1582809386.769, 0, 97, 2.712, 3.349
dcgan_1582809269,1582809388.005, 0, 98, 1.254, 6.89
dcgan_1582809269,1582809388.984, 0, 99, 0.588, 5.098
dcgan_1582809269,1582809390.018, 0, 100, 0.531, 4.267
dcgan_1582809269,1582809391.215, 0, 101, 0.583, 4.949
dcgan_1582809269,1582809392.593, 0, 102, 0.487, 4.217
dcgan_1582809269,1582809393.686, 0, 103, 0.516, 4.182
dcgan_1582809269,1582809394.554, 0, 104, 0.58, 4.223
dcgan_1582809269,1582809395.623, 0, 105, 0.533, 4.32
dcgan_1582809269,1582809396.555, 0, 106, 0.428, 3.798
dcgan_1582809269,1582809397.666, 0, 107, 0.578, 7.042
dcgan_1582809269,1582809398.769, 0, 108, 1.217, 1.632
dcgan_1582809269,1582809400.135, 0, 109, 1.415, 8.247
dcgan_1582809269,1582809401.215, 0, 110, 1.716, 4.873
dcgan_1582809269,1582809402.436, 0, 111, 0.309, 2.104
dcgan_1582809269,1582809403.707, 0, 112, 0.83, 5.743
dcgan_1582809269,1582809404.641, 0, 113, 0.447, 5.088
dcgan_1582809269,1582809405.715, 0, 114, 0.426, 3.24
dcgan_1582809269,1582809406.74, 0, 115, 0.618, 4.2
dcgan_1582809269,1582809407.815, 0, 116, 0.509, 4.39
dcgan_1582809269,1582809408.928, 0, 117, 0.65, 3.042
dcgan_1582809269,1582809410.215, 0, 118, 0.486, 4.198
dcgan_1582809269,1582809411.334, 0, 119, 0.462, 3.72
dcgan_1582809269,1582809412.365, 0, 120, 0.422, 5.263
dcgan_1582809269,1582809413.494, 0, 121, 0.423, 3.742
dcgan_1582809269,1582809414.751, 0, 122, 0.494, 4.354
dcgan_1582809269,1582809415.996, 0, 123, 0.439, 3.783
dcgan_1582809269,1582809416.973, 0, 124, 0.454, 4.925
dcgan_1582809269,1582809418.032, 0, 125, 0.475, 3.701
dcgan_1582809269,1582809418.51, 0, 126, 0.521, 5.503
dcgan_1582809269,1582809419.736, 1, 0, 0.64, 2.767
dcgan_1582809269,1582809420.922, 1, 1, 0.746, 6.511
dcgan_1582809269,1582809422.094, 1, 2, 0.873, 2.863
dcgan_1582809269,1582809423.313, 1, 3, 0.529, 5.077
dcgan_1582809269,1582809424.518, 1, 4, 0.327, 4.718
dcgan_1582809269,1582809425.979, 1, 5, 0.514, 2.754
dcgan_1582809269,1582809427.212, 1, 6, 0.561, 5.12
dcgan_1582809269,1582809428.319, 1, 7, 0.426, 4.385
dcgan_1582809269,1582809429.39, 1, 8, 0.603, 2.678
dcgan_1582809269,1582809430.658, 1, 9, 0.955, 7.247
dcgan_1582809269,1582809432.096, 1, 10, 0.947, 4.084
dcgan_1582809269,1582809433.076, 1, 11, 0.627, 4.282
dcgan_1582809269,1582809434.248, 1, 12, 0.491, 4.871
dcgan_1582809269,1582809435.432, 1, 13, 0.366, 4.717
dcgan_1582809269,1582809437.002, 1, 14, 0.242, 4.58
dcgan_1582809269,1582809438.089, 1, 15, 0.407, 4.184
dcgan_1582809269,1582809439.179, 1, 16, 0.367, 4.661
dcgan_1582809269,1582809440.206, 1, 17, 0.809, 4.024
dcgan_1582809269,1582809441.117, 1, 18, 0.844, 4.224
dcgan_1582809269,1582809442.385, 1, 19, 0.631, 2.97
dcgan_1582809269,1582809443.67, 1, 20, 0.604, 4.942
dcgan_1582809269,1582809444.883, 1, 21, 0.517, 2.63
dcgan_1582809269,1582809446.084, 1, 22, 0.672, 6.619
dcgan_1582809269,1582809447.345, 1, 23, 0.736, 2.541
dcgan_1582809269,1582809448.603, 1, 24, 0.984, 6.965
dcgan_1582809269,1582809449.693, 1, 25, 1.32, 2.838
dcgan_1582809269,1582809451.524, 1, 26, 0.899, 4.663
dcgan_1582809269,1582809452.433, 1, 27, 0.398, 4.518
dcgan_1582809269,1582809453.8, 1, 28, 0.523, 2.909
dcgan_1582809269,1582809454.86, 1, 29, 0.722, 6.321
dcgan_1582809269,1582809456.23, 1, 30, 0.553, 4.172
dcgan_1582809269,1582809457.424, 1, 31, 0.358, 3.845
dcgan_1582809269,1582809458.445, 1, 32, 0.504, 4.849
dcgan_1582809269,1582809459.699, 1, 33, 0.438, 3.892
dcgan_1582809269,1582809460.792, 1, 34, 0.505, 3.178
dcgan_1582809269,1582809461.915, 1, 35, 0.65, 6.473
dcgan_1582809269,1582809463.093, 1, 36, 0.781, 3.172
dcgan_1582809269,1582809464.244, 1, 37, 0.679, 4.578
dcgan_1582809269,1582809465.363, 1, 38, 0.331, 4.64
dcgan_1582809269,1582809466.55, 1, 39, 0.445, 3.973
dcgan_1582809269,1582809467.76, 1, 40, 0.618, 5.445
dcgan_1582809269,1582809468.939, 1, 41, 0.387, 3.19
dcgan_1582809269,1582809470.024, 1, 42, 0.662, 8.081
dcgan_1582809269,1582809471.311, 1, 43, 1.263, 3.421
dcgan_1582809269,1582809472.44, 1, 44, 0.423, 4.547
dcgan_1582809269,1582809473.599, 1, 45, 0.336, 5.378
dcgan_1582809269,1582809474.795, 1, 46, 0.23, 4.72
dcgan_1582809269,1582809475.736, 1, 47, 0.584, 4.829
dcgan_1582809269,1582809476.726, 1, 48, 0.711, 5.66
dcgan_1582809269,1582809477.933, 1, 49, 0.545, 4.268
dcgan_1582809269,1582809479.006, 1, 50, 0.644, 7.633
dcgan_1582809269,1582809480.028, 1, 51, 0.459, 5.687
dcgan_1582809269,1582809481.38, 1, 52, 0.4, 6.379
dcgan_1582809269,1582809482.56, 1, 53, 0.171, 5.726
dcgan_1582809269,1582809483.844, 1, 54, 0.264, 6.721
dcgan_1582809269,1582809485.207, 1, 55, 0.222, 5.412
dcgan_1582809269,1582809486.607, 1, 56, 0.311, 5.378
dcgan_1582809269,1582809487.712, 1, 57, 0.305, 6.252
dcgan_1582809269,1582809488.624, 1, 58, 0.188, 5.549
dcgan_1582809269,1582809489.736, 1, 59, 0.301, 4.433
dcgan_1582809269,1582809490.846, 1, 60, 0.484, 6.945
dcgan_1582809269,1582809491.895, 1, 61, 0.305, 5.321
dcgan_1582809269,1582809492.832, 1, 62, 0.26, 5.543
dcgan_1582809269,1582809494.489, 1, 63, 0.247, 6.142
dcgan_1582809269,1582809495.857, 1, 64, 0.315, 5.233
dcgan_1582809269,1582809496.939, 1, 65, 0.334, 5.917
dcgan_1582809269,1582809498.237, 1, 66, 0.18, 5.985
dcgan_1582809269,1582809499.503, 1, 67, 0.201, 5.349
dcgan_1582809269,1582809500.675, 1, 68, 0.225, 5.562
dcgan_1582809269,1582809501.616, 1, 69, 0.331, 4.633
dcgan_1582809269,1582809502.864, 1, 70, 0.266, 6.809
dcgan_1582809269,1582809504.086, 1, 71, 0.135, 5.978
dcgan_1582809269,1582809505.19, 1, 72, 0.202, 4.764
dcgan_1582809269,1582809506.314, 1, 73, 0.503, 9.44
dcgan_1582809269,1582809507.444, 1, 74, 0.415, 7.55
dcgan_1582809269,1582809508.849, 1, 75, 0.183, 4.325
dcgan_1582809269,1582809509.92, 1, 76, 0.541, 9.298
dcgan_1582809269,1582809511.002, 1, 77, 0.132, 9.323
dcgan_1582809269,1582809511.768, 1, 78, 0.165, 6.808
dcgan_1582809269,1582809513.066, 1, 79, 0.155, 4.36
dcgan_1582809269,1582809514.587, 1, 80, 0.63, 11.716
dcgan_1582809269,1582809515.755, 1, 81, 0.216, 12.103
dcgan_1582809269,1582809516.906, 1, 82, 0.26, 7.632
dcgan_1582809269,1582809517.878, 1, 83, 1.171, 13.35
dcgan_1582809269,1582809519.374, 1, 84, 0.361, 13.051
dcgan_1582809269,1582809520.799, 1, 85, 0.21, 9.453
dcgan_1582809269,1582809521.919, 1, 86, 0.259, 6.24
dcgan_1582809269,1582809522.945, 1, 87, 0.751, 8.295
dcgan_1582809269,1582809524.68, 1, 88, 0.385, 6.763
dcgan_1582809269,1582809525.614, 1, 89, 0.46, 5.786
dcgan_1582809269,1582809527.051, 1, 90, 0.389, 6.747
dcgan_1582809269,1582809527.999, 1, 91, 0.191, 6.264
dcgan_1582809269,1582809529.195, 1, 92, 0.242, 6.184
dcgan_1582809269,1582809530.475, 1, 93, 0.299, 6.136
dcgan_1582809269,1582809531.52, 1, 94, 0.288, 5.436
dcgan_1582809269,1582809532.592, 1, 95, 0.315, 5.621
dcgan_1582809269,1582809533.775, 1, 96, 0.382, 4.374
dcgan_1582809269,1582809535.096, 1, 97, 0.463, 6.378
dcgan_1582809269,1582809536.186, 1, 98, 0.487, 3.549
dcgan_1582809269,1582809537.141, 1, 99, 0.486, 4.872
dcgan_1582809269,1582809538.188, 1, 100, 0.221, 5.037
dcgan_1582809269,1582809539.2, 1, 101, 0.383, 3.782
dcgan_1582809269,1582809540.543, 1, 102, 0.359, 4.37
dcgan_1582809269,1582809541.689, 1, 103, 0.354, 3.655
dcgan_1582809269,1582809543.235, 1, 104, 0.408, 5.446
dcgan_1582809269,1582809544.321, 1, 105, 0.486, 2.914
dcgan_1582809269,1582809545.532, 1, 106, 0.825, 6.958
dcgan_1582809269,1582809546.423, 1, 107, 0.92, 2.219
dcgan_1582809269,1582809547.682, 1, 108, 1.068, 6.61
dcgan_1582809269,1582809548.726, 1, 109, 0.387, 5.287
dcgan_1582809269,1582809549.948, 1, 110, 0.373, 3.356
dcgan_1582809269,1582809551.052, 1, 111, 0.58, 5.419
dcgan_1582809269,1582809552.199, 1, 112, 0.422, 4.094
dcgan_1582809269,1582809553.238, 1, 113, 0.499, 4.76
dcgan_1582809269,1582809554.228, 1, 114, 0.502, 3.834
dcgan_1582809269,1582809555.297, 1, 115, 0.473, 4.438
dcgan_1582809269,1582809556.146, 1, 116, 0.325, 4.447
dcgan_1582809269,1582809557.177, 1, 117, 0.426, 3.862
dcgan_1582809269,1582809558.496, 1, 118, 0.549, 3.97
dcgan_1582809269,1582809559.802, 1, 119, 0.428, 4.697
dcgan_1582809269,1582809561.078, 1, 120, 0.478, 3.234
dcgan_1582809269,1582809562.375, 1, 121, 0.557, 6.762
dcgan_1582809269,1582809563.591, 1, 122, 1.142, 1.518
dcgan_1582809269,1582809564.763, 1, 123, 1.267, 7.872
dcgan_1582809269,1582809565.885, 1, 124, 1.662, 4.458
dcgan_1582809269,1582809567.395, 1, 125, 0.388, 2.428
dcgan_1582809269,1582809567.844, 1, 126, 0.734, 4.919
dcgan_1582809269,1582809569.018, 2, 0, 0.496, 4.426
dcgan_1582809269,1582809570.148, 2, 1, 0.478, 3.726
dcgan_1582809269,1582809571.064, 2, 2, 0.505, 4.061
dcgan_1582809269,1582809572.058, 2, 3, 0.487, 3.807
dcgan_1582809269,1582809573.368, 2, 4, 0.321, 4.544
dcgan_1582809269,1582809574.494, 2, 5, 0.397, 4.145
dcgan_1582809269,1582809575.612, 2, 6, 0.531, 4.909
dcgan_1582809269,1582809577.113, 2, 7, 0.441, 4.012
dcgan_1582809269,1582809578.375, 2, 8, 0.835, 3.644
dcgan_1582809269,1582809579.462, 2, 9, 0.891, 4.994
dcgan_1582809269,1582809580.765, 2, 10, 0.608, 3.049
dcgan_1582809269,1582809581.881, 2, 11, 0.523, 5.886
dcgan_1582809269,1582809583.123, 2, 12, 0.44, 4.473
dcgan_1582809269,1582809584.114, 2, 13, 0.315, 4.045
dcgan_1582809269,1582809585.166, 2, 14, 0.381, 4.205
dcgan_1582809269,1582809586.511, 2, 15, 0.475, 4.475
dcgan_1582809269,1582809587.575, 2, 16, 0.617, 4.053
dcgan_1582809269,1582809588.63, 2, 17, 0.538, 4.734
dcgan_1582809269,1582809589.947, 2, 18, 0.699, 4.324
dcgan_1582809269,1582809591.094, 2, 19, 0.551, 4.601
dcgan_1582809269,1582809592.619, 2, 20, 0.48, 4.001
dcgan_1582809269,1582809593.643, 2, 21, 0.584, 6.477
dcgan_1582809269,1582809595.025, 2, 22, 0.521, 2.706
dcgan_1582809269,1582809596.561, 2, 23, 1.11, 8.651
dcgan_1582809269,1582809597.604, 2, 24, 1.506, 2.195
dcgan_1582809269,1582809598.721, 2, 25, 0.759, 5.245
dcgan_1582809269,1582809600.038, 2, 26, 0.538, 4.801
dcgan_1582809269,1582809601.209, 2, 27, 0.573, 2.38
dcgan_1582809269,1582809602.366, 2, 28, 0.621, 5.525
dcgan_1582809269,1582809603.698, 2, 29, 0.547, 3.691
dcgan_1582809269,1582809605.367, 2, 30, 0.419, 3.819
